Month,State,Model,Price_Per_Unit_INR,GNP_INR,Import_Duties_INR,Units_Sold
2015-04-13,Karnataka,Precision 5570,191256.56,459565640164.5,5937.06,44
2015-04-14,Arunachal Pradesh,Precision 5570,226282.08,1744108913888.45,4823.95,59
2015-04-15,Himachal Pradesh,Precision 5570,205593.4,1968282665832.15,9326.49,62
2015-04-16,Jharkhand,Precision 5570,232778.06,1636621646958.4,7896.03,54
2015-04-17,Delhi,Precision 5570,155373.58,1477746076122.56,6135.92,66
2015-04-18,Tamil Nadu,Precision 5570,240430.64,101821263575.47,8918.4,29
2015-04-19,Meghalaya,Precision 5570,231939.04,301350459842.08,6415.41,45
2015-04-20,Uttar Pradesh,Precision 5570,231850.47,1374793204521.47,9761.54,54
2015-04-21,Assam,Precision 5570,164030.88,878172557975.7,8724.61,41
2015-04-22,Kerala,Precision 5570,176347.29,137003116207.31,5954.01,51
2015-04-23,Gujarat,Precision 5570,248026.16,1507652366410.9,9305.53,53
2015-04-24,Rajasthan,Precision 5570,245027.51,895653644325.5,4081.95,51
2015-04-25,Rajasthan,Precision 5570,172654.47,1351767554218.19,7308.34,64
2015-04-26,Kerala,Precision 5570,193290.27,989837915817.44,2541.48,56
2015-04-27,Odisha,Precision 5570,165594.31,150345657346.94,9058.28,30
2015-04-28,Tamil Nadu,Precision 5570,176263.82,1308256679324.28,3232.45,64
2015-04-29,Uttar Pradesh,Precision 5570,168472.85,1597363369367.25,9541.29,65
2015-04-30,Uttar Pradesh,Precision 5570,158093.7,396355898845.78,1152.92,64
2015-05-01,Assam,Precision 5570,207947.89,1793056098144.31,7136.53,70
2015-05-02,West Bengal,Precision 5570,174078.57,444967349923.1,2350.51,62
2015-05-03,Maharashtra,Precision 5570,249224.05,903389606297.83,7937.3,43
2015-05-04,Meghalaya,Precision 5570,201543.98,1101655344477.15,5427.15,55
2015-05-05,Delhi,Precision 5570,185909.43,696344939991.41,9186.85,44
2015-05-06,Telangana,Precision 5570,241316.22,1050868678013.32,7435.62,51
2015-05-07,Odisha,Precision 5570,212074.62,1464877139644.2,7914.39,55
2015-05-08,Punjab,Precision 5570,162707.88,1457464881191.96,2084.31,74
2015-05-09,Madhya Pradesh,Precision 5570,199782.05,1852337181492.28,1869.05,71
2015-05-10,Nagaland,Precision 5570,194107.92,1737972768817.28,8655.02,76
2015-05-11,Uttar Pradesh,Precision 5570,226513.21,1971700605256.5,3031.96,62
2015-05-12,Nagaland,Precision 5570,219377.77,1231221549936.33,8802.48,50
2015-05-13,Meghalaya,Precision 5570,187079.13,860977862192.11,2282.84,51
2015-05-14,Madhya Pradesh,Precision 5570,196947.93,556186417323.26,3776.06,52
2015-05-15,Jharkhand,Precision 5570,201878.81,563541803718.88,9358.65,49
2015-05-16,Karnataka,Precision 5570,192246.09,386755597443.67,8557.46,52
2015-05-17,Uttarakhand,Precision 5570,160772.14,1480667250695.99,1488.18,74
2015-05-18,Uttarakhand,Precision 5570,240544.59,1343060364784.69,5032.88,59
2015-05-19,Nagaland,Precision 5570,217256.0,655358972602.45,9188.81,47
2015-05-20,Jharkhand,Precision 5570,196972.02,1795061219166.8,1132.82,76
2015-05-21,Odisha,Precision 5570,206958.69,1149344056083.1,1965.88,56
2015-05-22,Arunachal Pradesh,Precision 5570,171316.36,231136155585.15,6806.76,57
2015-05-23,Rajasthan,Precision 5570,203055.63,216756757372.2,1944.85,48
2015-05-24,Assam,Precision 5570,224602.78,372055205154.04,5039.54,57
2015-05-25,Manipur,Precision 5570,203367.44,501400399319.64,5570.41,45
2015-05-26,Sikkim,Precision 5570,198066.54,1786130948713.7,8742.29,65
2015-05-27,Arunachal Pradesh,Precision 5570,196238.57,1579051920448.91,9616.52,65
2015-05-28,Telangana,Precision 5570,226162.28,483275864132.69,5610.08,35
2015-05-29,Madhya Pradesh,Precision 5570,225333.97,572135469276.25,5593.24,45
2015-05-30,West Bengal,Precision 5570,225007.02,1309897243533.36,7541.16,61
2015-05-31,Manipur,Precision 5570,174617.0,1755893838543.64,2732.56,67
2015-06-01,Chhattisgarh,Precision 5570,211789.5,701785334789.09,9467.73,41
2015-06-02,Odisha,Precision 5570,227890.73,1098443489691.24,1010.79,56
2015-06-03,Tamil Nadu,Precision 5570,206189.43,1791717342659.58,1016.14,69
2015-06-04,Tripura,Precision 5570,227897.73,1564200357692.43,6631.0,59
2015-06-05,Mizoram,Precision 5570,235440.34,1793867970746.84,4073.36,59
2015-06-06,Sikkim,Precision 5570,167389.01,628340316229.24,4583.04,52
2015-06-07,Delhi,Precision 5570,180634.08,1412774881165.05,2992.93,66
2015-06-08,Kerala,Precision 5570,210130.96,316623928333.14,4670.22,45
2015-06-09,Uttar Pradesh,Precision 5570,178967.84,1270794930143.49,8451.85,66
2015-06-10,Haryana,Precision 5570,244138.54,677648519381.28,7293.25,47
2015-06-11,Delhi,Precision 5570,169413.42,1432812597440.73,1851.88,74
2015-06-12,Punjab,Precision 5570,185694.8,369561688666.01,1510.12,47
2015-06-13,Assam,Precision 5570,249430.63,1364602511198.94,5555.74,54
2015-06-14,Madhya Pradesh,Precision 5570,168918.17,1446186357002.39,7571.45,65
2015-06-15,Tripura,Precision 5570,194881.77,1728596999435.35,6980.4,73
2015-06-16,Gujarat,Precision 5570,181378.23,1405445522960.8,8777.03,69
2015-06-17,Chhattisgarh,Precision 5570,230979.92,1093442135372.66,2199.38,63
2015-06-18,Meghalaya,Precision 5570,180414.72,1589903339475.1,6451.77,64
2015-06-19,Madhya Pradesh,Precision 5570,166142.9,640423036152.47,7894.13,51
2015-06-20,Assam,Precision 5570,243313.51,1387186322360.0,9440.57,57
2015-06-21,Meghalaya,Precision 5570,181740.24,1476602680262.03,1907.95,65
2015-06-22,Himachal Pradesh,Precision 5570,224174.75,845828282062.32,3156.78,53
2015-06-23,Sikkim,Precision 5570,179056.77,1979036383731.28,4191.32,85
2015-06-24,Tripura,Precision 5570,167858.16,776570457733.27,5866.75,51
2015-06-25,Maharashtra,Precision 5570,230241.22,260533221850.32,4677.51,36
2015-06-26,Uttarakhand,Precision 5570,155558.2,676601321095.62,8750.06,66
2015-06-27,Gujarat,Precision 5570,183197.29,288930562408.82,9554.74,53
2015-06-28,Uttar Pradesh,Precision 5570,228008.17,744677899222.34,1630.71,55
2015-06-29,Himachal Pradesh,Precision 5570,201213.75,342958478176.77,7297.13,42
2015-06-30,Bihar,Precision 5570,218957.38,935116241332.5,2028.46,52
2015-07-01,Uttarakhand,Precision 5570,156681.69,1578153394004.47,9081.6,73
2015-07-02,Bihar,Precision 5570,224981.0,228141800890.95,2278.89,40
2015-07-03,Tripura,Precision 5570,167194.04,1169905058390.84,9923.6,59
2015-07-04,Mizoram,Precision 5570,230870.4,183272409414.59,4849.75,40
2015-07-05,Karnataka,Precision 5570,206417.47,1780757421515.27,4437.43,76
2015-07-06,Odisha,Precision 5570,223916.18,1850627027555.4,6276.52,68
2015-07-07,Delhi,Precision 5570,171283.27,1035479902838.12,4549.21,77
2015-07-08,Manipur,Precision 5570,189542.55,1561539210802.82,3112.24,75
2015-07-09,Assam,Precision 5570,230206.93,1226530777020.75,6662.29,52
2015-07-10,Telangana,Precision 5570,241080.45,747259468184.1,7555.27,48
2015-07-11,Sikkim,Precision 5570,172657.22,565767515554.22,9507.89,43
2015-07-12,Karnataka,Precision 5570,229339.37,1541332051245.15,4682.07,66
2015-07-13,Himachal Pradesh,Precision 5570,160855.52,916962413536.83,7351.96,61
2015-07-14,Uttar Pradesh,Precision 5570,192574.87,1848453070548.95,8502.43,56
2015-07-15,Meghalaya,Precision 5570,243871.97,1953814698309.46,8482.45,63
2015-07-16,Haryana,Precision 5570,244513.65,499746074182.79,1308.43,46
2015-07-17,Himachal Pradesh,Precision 5570,179668.22,1166020279604.64,4201.32,70
2015-07-18,Bihar,Precision 5570,169291.34,1120175057982.79,1120.77,71
2015-07-19,Andhra Pradesh,Precision 5570,164948.64,1749387837202.05,6031.72,60
2015-07-20,Telangana,Precision 5570,198087.53,1412871423680.02,8785.81,66
2015-07-21,Rajasthan,Precision 5570,159207.68,1254017262321.33,8334.26,58
2015-07-22,Manipur,Precision 5570,185685.31,1390147256630.34,8301.25,61
2015-07-23,Punjab,Precision 5570,151701.11,839969287251.38,4166.52,64
2015-07-24,Gujarat,Precision 5570,175939.81,1924553838702.55,1416.97,73
2015-07-25,Goa,Precision 5570,240027.69,209488715245.62,2551.76,40
2015-07-26,Nagaland,Precision 5570,194697.84,155345073003.96,7036.22,47
2015-07-27,Punjab,Precision 5570,157374.54,889620498896.35,2204.59,68
2015-07-28,Gujarat,Precision 5570,214683.68,393694300019.65,2127.96,44
2015-07-29,Assam,Precision 5570,245563.36,1135120613191.1,4183.08,53
2015-07-30,Delhi,Precision 5570,196340.76,117118817277.86,1850.81,55
2015-07-31,Haryana,Precision 5570,212428.79,973397652055.47,3968.06,53
2015-08-01,Maharashtra,Precision 5570,241941.8,660356670438.37,9727.23,38
2015-08-02,Bihar,Precision 5570,191909.94,484484658493.39,1179.56,54
2015-08-03,Madhya Pradesh,Precision 5570,216458.68,944834121844.37,8474.89,49
2015-08-04,Haryana,Precision 5570,194070.43,1723643027450.57,9942.59,69
2015-08-05,Delhi,Precision 5570,246213.1,1345249900046.02,4927.65,60
2015-08-06,Delhi,Precision 5570,200380.16,403889134732.99,9487.5,40
2015-08-07,Punjab,Precision 5570,238565.29,1047858811424.08,3350.3,70
2015-08-08,Haryana,Precision 5570,200719.85,1870175125750.77,9840.68,69
2015-08-09,Manipur,Precision 5570,216838.61,934527163015.3,8753.96,51
2015-08-10,Assam,Precision 5570,188614.15,994037840542.98,8962.28,57
2015-08-11,Himachal Pradesh,Precision 5570,241755.51,1888579553559.63,2173.59,59
2015-08-12,Punjab,Precision 5570,214694.21,358035547669.46,8830.56,45
2015-08-13,Uttarakhand,Precision 5570,151991.23,1496578822303.1,9476.41,68
2015-08-14,Arunachal Pradesh,Precision 5570,151564.12,668406660134.35,8371.43,54
2015-08-15,Tripura,Precision 5570,217617.75,1745194151706.82,1822.28,68
2015-08-16,Odisha,Precision 5570,161426.89,203288721649.63,1762.99,61
2015-08-17,Chhattisgarh,Precision 5570,221616.44,1981762979497.61,4218.45,67
2015-08-18,Uttarakhand,Precision 5570,182201.68,1560356757845.76,7344.33,71
2015-08-19,Arunachal Pradesh,Precision 5570,203891.97,640232666824.9,1112.08,59
2015-08-20,Himachal Pradesh,Precision 5570,167439.96,1545626197997.92,9555.81,66
2015-08-21,Gujarat,Precision 5570,174622.18,1853642553202.32,5729.04,74
2015-08-22,Delhi,Precision 5570,193691.78,314543043232.24,4225.35,50
2015-08-23,Mizoram,Precision 5570,216547.76,1835798897466.53,6051.06,67
2015-08-24,Meghalaya,Precision 5570,165573.16,784331404031.75,7442.08,58
2015-08-25,Rajasthan,Precision 5570,178128.31,112272680357.28,3459.51,47
2015-08-26,Nagaland,Precision 5570,170696.24,313599843896.0,3620.11,49
2015-08-27,Rajasthan,Precision 5570,236267.43,1781108466218.47,5213.59,56
2015-08-28,Assam,Precision 5570,214800.65,1967066289498.45,7029.38,68
2015-08-29,Rajasthan,Precision 5570,196849.57,1801206825636.17,7357.33,71
2015-08-30,Jharkhand,Precision 5570,244694.31,938919600496.64,3916.51,43
2015-08-31,Jharkhand,Precision 5570,223582.63,1926679196761.23,3902.42,70
2015-09-01,West Bengal,Precision 5570,243222.61,873015416457.95,5383.98,46
2015-09-02,Chhattisgarh,Precision 5570,209759.3,316022531600.01,5877.3,44
2015-09-03,Karnataka,Precision 5570,163805.69,747788843122.5,6844.73,64
2015-09-04,Telangana,Precision 5570,217542.71,1997000210819.6,6559.39,75
2015-09-05,Maharashtra,Precision 5570,170149.12,1289296637674.97,4352.66,67
2015-09-06,Tamil Nadu,Precision 5570,184596.86,745997550188.01,3671.98,46
2015-09-07,Punjab,Precision 5570,200961.79,1285940284622.3,3771.29,62
2015-09-08,West Bengal,Precision 5570,165736.6,915358076144.9,6808.61,55
2015-09-09,Tamil Nadu,Precision 5570,152078.14,194142324879.34,4898.33,51
2015-09-10,Andhra Pradesh,Precision 5570,182708.59,482142497593.88,2209.14,54
2015-09-11,Odisha,Precision 5570,232431.58,136547142292.84,1053.31,38
2015-09-12,Bihar,Precision 5570,151538.0,584105223377.52,1267.1,62
2015-09-13,Maharashtra,Precision 5570,160943.39,1505173562033.96,8807.65,65
2015-09-14,Punjab,Precision 5570,230685.49,467305329351.18,5120.44,46
2015-09-15,Tamil Nadu,Precision 5570,180585.17,1103307119968.93,6916.84,61
2015-09-16,Odisha,Precision 5570,243821.35,1433047065714.18,9361.34,49
2015-09-17,Telangana,Precision 5570,188024.41,1142496593058.05,2136.52,56
2015-09-18,Telangana,Precision 5570,229670.39,129204022650.67,5028.54,42
2015-09-19,Delhi,Precision 5570,175878.98,790349744692.4,5851.61,55
2015-09-20,Haryana,Precision 5570,156183.12,939097951614.28,8573.81,68
2015-09-21,Rajasthan,Precision 5570,238155.45,751231366308.09,9943.47,42
2015-09-22,Arunachal Pradesh,Precision 5570,242729.65,1137901173542.67,7405.11,59
2015-09-23,Sikkim,Precision 5570,220809.97,1074991994419.93,6776.51,58
2015-09-24,Telangana,Precision 5570,227006.78,456155457853.25,9282.81,38
2015-09-25,Mizoram,Precision 5570,150712.76,1528750663708.01,8536.43,73
2015-09-26,Meghalaya,Precision 5570,225382.35,406211056898.95,8785.4,42
2015-09-27,Sikkim,Precision 5570,197219.64,972034203453.56,1024.35,62
2015-09-28,Andhra Pradesh,Precision 5570,195279.05,1536974180988.49,5629.89,60
2015-09-29,Madhya Pradesh,Precision 5570,204006.99,1424798344212.22,8044.56,55
2015-09-30,Bihar,Precision 5570,177121.02,921153180953.45,2633.11,55
2015-10-01,Kerala,Precision 5570,219628.86,1598948777753.32,7763.07,85
2015-10-02,Arunachal Pradesh,Precision 5570,179558.89,1456140002045.69,1082.44,94
2015-10-03,Gujarat,Precision 5570,205860.66,830618242828.67,6176.5,67
2015-10-04,Manipur,Precision 5570,163692.72,1801475421565.17,8661.95,88
2015-10-05,Andhra Pradesh,Precision 5570,217507.56,369723091040.0,4882.14,69
2015-10-06,Arunachal Pradesh,Precision 5570,168961.28,781116030901.7,7655.07,87
2015-10-07,Jharkhand,Precision 5570,167041.4,1425838375358.15,5773.59,95
2015-10-08,Uttarakhand,Precision 5570,152428.32,1758657156709.65,6825.62,88
2015-10-09,Karnataka,Precision 5570,162178.58,712901486260.23,5650.01,81
2015-10-10,Himachal Pradesh,Precision 5570,173257.02,1166360559122.14,5282.53,84
2015-10-11,Rajasthan,Precision 5570,172230.94,122495524678.63,8574.64,46
2015-10-12,Himachal Pradesh,Precision 5570,182767.14,804601311950.88,1834.69,84
2015-10-13,Uttarakhand,Precision 5570,155441.64,728776512680.34,6261.86,79
2015-10-14,Meghalaya,Precision 5570,243519.8,1700694722186.56,2033.29,73
2015-10-15,Chhattisgarh,Precision 5570,161917.59,240555712082.28,6065.27,66
2015-10-16,Meghalaya,Precision 5570,220196.39,218017687010.15,9672.36,56
2015-10-17,Mizoram,Precision 5570,203507.32,941133872569.1,1513.88,78
2015-10-18,Sikkim,Precision 5570,205278.88,874039107793.08,4798.06,67
2015-10-19,West Bengal,Precision 5570,160551.68,406963868032.34,8217.74,58
2015-10-20,Haryana,Precision 5570,174321.49,600353970517.38,4327.22,60
2015-10-21,West Bengal,Precision 5570,227988.13,1950969524588.42,5682.83,76
2015-10-22,Tripura,Precision 5570,196368.65,1075046872278.47,2032.37,72
2015-10-23,Sikkim,Precision 5570,195706.78,266920847482.27,3007.66,69
2015-10-24,Delhi,Precision 5570,204591.18,194518962562.94,7177.83,51
2015-10-25,Kerala,Precision 5570,193380.59,179681952468.86,8457.29,62
2015-10-26,Jharkhand,Precision 5570,230613.59,839136177509.8,6818.11,55
2015-10-27,Meghalaya,Precision 5570,224870.52,1744673008782.07,8532.29,74
2015-10-28,Delhi,Precision 5570,181700.42,1682541527340.65,6450.92,71
2015-10-29,Himachal Pradesh,Precision 5570,231208.11,798984153271.04,8291.87,46
2015-10-30,Tamil Nadu,Precision 5570,201860.64,1571404811255.36,9845.98,80
2015-10-31,Mizoram,Precision 5570,212773.68,1529272068330.15,1745.42,91
2015-11-01,Bihar,Precision 5570,236617.58,1017691343842.24,5316.85,63
2015-11-02,Uttarakhand,Precision 5570,197599.32,868336557635.66,2709.03,66
2015-11-03,Tripura,Precision 5570,225626.04,443042379928.52,5187.06,52
2015-11-04,Sikkim,Precision 5570,212808.74,629664876107.82,5496.28,69
2015-11-05,Jharkhand,Precision 5570,192674.49,743521328635.09,6597.29,76
2015-11-06,Maharashtra,Precision 5570,228904.84,1644163895496.99,4953.68,68
2015-11-07,Goa,Precision 5570,160515.91,1150610642854.33,3922.41,84
2015-11-08,Manipur,Precision 5570,208122.02,481737601131.02,1388.51,71
2015-11-09,Haryana,Precision 5570,154641.08,282072460640.29,1313.14,76
2015-11-10,Telangana,Precision 5570,165616.91,1043661272402.64,2575.08,94
2015-11-11,Gujarat,Precision 5570,209887.36,1366001542793.04,5040.88,76
2015-11-12,Delhi,Precision 5570,180760.67,1655878864436.15,4757.64,78
2015-11-13,Jharkhand,Precision 5570,176247.5,1614897871393.08,2716.26,80
2015-11-14,Goa,Precision 5570,245583.87,1665895865240.94,8401.06,68
2015-11-15,Delhi,Precision 5570,186590.56,950909964875.76,7151.44,62
2015-11-16,Haryana,Precision 5570,206474.15,1744749264902.6,4088.48,80
2015-11-17,Sikkim,Precision 5570,203424.88,944755676851.16,8172.71,65
2015-11-18,Gujarat,Precision 5570,156201.84,419430452111.03,9903.21,62
2015-11-19,Uttarakhand,Precision 5570,217427.57,855019244314.65,3205.38,64
2015-11-20,Maharashtra,Precision 5570,201290.13,746047647228.06,4263.31,62
2015-11-21,Meghalaya,Precision 5570,188141.71,845135983781.78,9936.08,58
2015-11-22,Mizoram,Precision 5570,156601.68,1351376599803.03,2240.94,84
2015-11-23,Gujarat,Precision 5570,179301.4,1348141382013.01,1694.69,88
2015-11-24,Nagaland,Precision 5570,238409.54,527312886826.38,5688.92,55
2015-11-25,Meghalaya,Precision 5570,167371.14,700268080946.48,5215.86,68
2015-11-26,Goa,Precision 5570,171933.36,1231174304175.65,1704.6,88
2015-11-27,Chhattisgarh,Precision 5570,170529.4,259844075019.37,3610.32,67
2015-11-28,Himachal Pradesh,Precision 5570,239080.48,1408461972812.0,4770.43,70
2015-11-29,Andhra Pradesh,Precision 5570,219999.55,439895380032.25,8399.89,60
2015-11-30,Delhi,Precision 5570,238184.31,1716351161244.01,7370.58,63
2015-12-01,Himachal Pradesh,Precision 5570,241374.65,863016549124.15,9230.74,50
2015-12-02,Manipur,Precision 5570,242796.75,519531146299.65,3992.5,55
2015-12-03,Himachal Pradesh,Precision 5570,198571.56,1368858776340.24,3784.41,73
2015-12-04,Gujarat,Precision 5570,197622.39,1152658530776.14,5168.64,82
2015-12-05,Goa,Precision 5570,232892.28,426677693264.97,1067.75,54
2015-12-06,Odisha,Precision 5570,183192.67,1671605976912.58,2865.88,83
2015-12-07,Manipur,Precision 5570,152221.11,961249241873.5,2903.24,90
2015-12-08,Meghalaya,Precision 5570,183154.77,389265243062.82,1549.81,63
2015-12-09,Haryana,Precision 5570,221635.03,1612745713031.29,5096.18,74
2015-12-10,Haryana,Precision 5570,162361.41,353525515284.14,9149.68,54
2015-12-11,Bihar,Precision 5570,228478.09,1939273153414.82,1036.27,82
2015-12-12,Goa,Precision 5570,231547.43,939438635803.08,6655.73,67
2015-12-13,Chhattisgarh,Precision 5570,160091.24,1483622307175.19,8913.99,91
2015-12-14,Goa,Precision 5570,159783.93,958738686442.35,1967.69,81
2015-12-15,Odisha,Precision 5570,169881.21,456369069241.38,9255.32,61
2015-12-16,Karnataka,Precision 5570,185638.94,1540416660102.4,8366.69,89
2015-12-17,Uttar Pradesh,Precision 5570,203273.36,649778340461.03,2931.14,68
2015-12-18,Uttarakhand,Precision 5570,198554.2,1396593882620.8,9148.09,69
2015-12-19,Punjab,Precision 5570,235316.85,589008164953.31,8236.14,57
2015-12-20,Rajasthan,Precision 5570,164223.2,558105728052.48,2002.5,70
2015-12-21,Assam,Precision 5570,219757.27,969146673329.66,8475.4,59
2015-12-22,Uttarakhand,Precision 5570,204888.66,1650854796604.6,5879.65,80
2015-12-23,Tripura,Precision 5570,223682.48,1265902798807.1,8343.64,74
2015-12-24,Andhra Pradesh,Precision 5570,184194.64,222870833045.58,6558.98,58
2015-12-25,Bihar,Precision 5570,197137.96,1494342923080.05,4526.71,91
2015-12-26,Nagaland,Precision 5570,152859.3,1201564902392.4,6410.26,88
2015-12-27,Mizoram,Precision 5570,161610.59,1284774506785.4,6725.63,86
2015-12-28,Rajasthan,Precision 5570,187499.56,771798505411.17,7895.86,72
2015-12-29,Tamil Nadu,Precision 5570,198125.47,1156707136980.56,8476.14,79
2015-12-30,Punjab,Precision 5570,158574.69,806588527293.8,6968.9,80
2015-12-31,Gujarat,Precision 5570,232498.82,254860775206.5,9906.83,50
2016-01-01,Himachal Pradesh,Precision 5570,244605.24,1704417532939.7,8006.96,72
2016-01-02,Delhi,Precision 5570,209639.75,1388250773258.06,9196.88,76
2016-01-03,Kerala,Precision 5570,155340.19,1373834123048.23,3875.45,88
2016-01-04,Gujarat,Precision 5570,223882.62,467989652748.47,3846.05,60
2016-01-05,Chhattisgarh,Precision 5570,171716.37,1360833473959.71,4261.02,89
2016-01-06,Bihar,Precision 5570,223365.17,540858185306.17,4957.45,56
2016-01-07,Andhra Pradesh,Precision 5570,193434.6,1406315905498.37,9652.6,75
2016-01-08,Rajasthan,Precision 5570,155342.67,733707920779.73,1661.78,84
2016-01-09,Chhattisgarh,Precision 5570,177874.89,399276194797.56,5485.99,76
2016-01-10,Andhra Pradesh,Precision 5570,192703.0,1821902264809.99,2450.44,107
2016-01-11,Chhattisgarh,Precision 5570,223625.03,298835616513.82,8298.04,55
2016-01-12,Assam,Precision 5570,163306.93,1547396851569.59,1280.3,84
